slug,type,key,label,domain_count,source_domain_count,mx_hosts,mx_ipv4,mx_ipv6,first_seen_at,last_seen_at,last_enriched_at
unblock-news-8c15aef0,mx_host,unblock.news,unblock.news,4,4,mx.unblock.news,165.22.255.46,,2026-05-04T13:11:51.542Z,2026-09-09T00:00:01.780Z,2026-09-02T13:50:04.630Z
8pizzapeperoni-space-8faf7619,mx_host,8pizzapeperoni.space,8pizzapeperoni.space,1,1,mail.8pizzapeperoni.space,45.76.63.120,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
cc-cd-d0df9482,mx_host,cc.cd,cc.cd,1,1,email.chatgpt.org.uk.blog3.cc.cd,,,2026-06-10T00:00:01.753Z,2026-09-09T00:00:01.780Z,2026-09-06T00:00:53.123Z
controlwaste-ru-0ea51fc1,mx_host,controlwaste.ru,controlwaste.ru,1,1,mail.controlwaste.ru,195.58.48.16,2a00:b700:5:100::102,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
curryworld-de-80897251,mx_host,curryworld.de,curryworld.de,1,1,mail.curryworld.de,176.28.14.113,,2026-05-04T13:11:51.542Z,2026-09-09T00:00:01.780Z,2026-09-02T03:22:20.891Z
generator-email-com-51261618,mx_host,generator-email.com,generator-email.com,1,1,generator-email.com|mx1.hostinger.com|mx2.hostinger.com,172.65.182.103|91.196.52.205,2606:4700:90:0:c1f8:f874:2386:b61f,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
hypercubemail-com-97c55294,mx_host,hypercubemail.com,hypercubemail.com,1,1,mail.hypercubemail.com,5.230.124.217,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
it-com-e207d959,mx_host,it.com,it.com,1,1,mx10.it.com,185.95.244.38,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
jobbrett-com-95bec2d2,mx_host,jobbrett.com,jobbrett.com,1,1,mail.jobbrett.com,,,2026-05-04T13:11:51.542Z,2026-09-09T00:00:01.780Z,2026-09-02T07:44:07.183Z
kamenjkee-online-72b48837,mx_host,kamenjkee.online,kamenjkee.online,1,1,mail.kamenjkee.online,45.76.63.120,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
madzyo-com-54a91e55,mx_host,madzyo.com,madzyo.com,1,1,mail.madzyo.com,178.238.224.19,,2026-09-09T00:00:01.780Z,2026-09-09T00:00:01.780Z,2026-09-09T00:19:40.981Z
manyima-com-b2d79ed4,mx_host,manyima.com,manyima.com,1,1,mail.manyima.com,146.190.197.174,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
myralea-com-88332feb,mx_host,myralea.com,myralea.com,1,1,mail.myralea.com,146.190.197.174,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
profiless-online-bdee8935,mx_host,profiless.online,profiless.online,1,1,mail.profiless.online,45.76.63.120,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
resetsecure-org-ca61daff,mx_host,resetsecure.org,resetsecure.org,1,1,malibuzz.resetsecure.org,207.180.251.239,,2026-05-04T13:11:51.542Z,2026-09-09T00:00:01.780Z,2026-09-02T11:58:27.923Z
sikk-net-99ca5e9c,mx_host,sikk.net,sikk.net,1,1,sikk.net,45.90.13.238,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
sliqua-com-c97f20f2,mx_host,sliqua.com,sliqua.com,1,1,falcon.sliqua.com,199.58.201.62,,2026-05-04T13:11:51.542Z,2026-09-09T00:00:01.780Z,2026-09-02T13:55:15.644Z
smarttravellerhq-click-91ff37ee,mx_host,smarttravellerhq.click,smarttravellerhq.click,1,1,mail.smarttravellerhq.click,77.237.235.246,2a02:c206:2239:9872::1,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
tokyoghouls-online-1c58b661,mx_host,tokyoghouls.online,tokyoghouls.online,1,1,mail.tokyoghouls.online,45.76.63.120,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
wetfan-com-ba33b3bf,mx_host,wetfan.com,wetfan.com,1,1,mail.wetfan.com,146.190.197.174,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
xenoforo-online-c074673d,mx_host,xenoforo.online,xenoforo.online,1,1,mail.xenoforo.online,45.76.63.120,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
zockshop-com-74ab55d3,mx_host,zockshop.com,zockshop.com,1,1,mail.zockshop.com,146.190.197.174,,2026-09-09T11:00:02.245Z,2026-09-09T11:00:02.245Z,
