slug,type,key,label,domain_count,source_domain_count,mx_hosts,mx_ipv4,mx_ipv6,first_seen_at,last_seen_at,last_enriched_at
edu-mails-com-112e08bf,mx_host,edu-mails.com,edu-mails.com,9,9,mxa.edu-mails.com,74.208.213.13,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:28:14.684Z
bursarazzi-com-c92947ba,mx_host,bursarazzi.com,bursarazzi.com,1,1,bursarazzi.com,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:27:26.216Z
crvision-com-br-8b65d3ff,mx_host,crvision.com.br,crvision.com.br,1,1,mail.crvision.com.br,144.33.19.188,,2026-06-04T11:00:02.467Z,2026-09-08T00:00:01.775Z,2026-09-01T00:03:22.387Z
diplom-voronesh-ru-e3dbd729,mx_host,diplom-voronesh.ru,diplom-voronesh.ru,1,1,mail.diplom-voronesh.ru,151.248.114.50,,2026-05-04T13:11:51.542Z,2026-09-08T00:00:01.775Z,2026-09-02T03:44:03.615Z
draxon-one-aeceaa3c,mx_host,draxon.one,draxon.one,1,1,mx.draxon.one,37.221.93.74,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:27:54.628Z
ke-com-a00df388,mx_host,ke.com,ke.com,1,1,mailgateway.ke.com,192.144.195.211,,2026-09-08T11:00:02.348Z,2026-09-08T11:00:02.348Z,
mailmail-uk-09c28fe5,mx_host,mailmail.uk,mailmail.uk,1,1,mailmail.uk,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:27:50.917Z
mailtemp-online-8432ddb1,mx_host,mailtemp.online,mailtemp.online,1,1,mailtemp.online,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:27:51.981Z
nexoriumet-xyz-16ac0c97,mx_host,nexoriumet.xyz,nexoriumet.xyz,1,1,mail.nexoriumet.xyz,173.225.105.34,,2026-09-08T11:00:02.348Z,2026-09-08T11:00:02.348Z,
noref-online-458ebd30,mx_host,noref.online,noref.online,1,1,noref.online,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:27:56.022Z
oimail-info-e65208b9,mx_host,oimail.info,oimail.info,1,1,oimail.info,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:27:56.936Z
smaau-com-2e115724,mx_host,smaau.com,smaau.com,1,1,mail.smaau.com,159.195.145.63,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:28:05.441Z
smartkeeda-net-77bf4cc4,mx_host,smartkeeda.net,smartkeeda.net,1,1,mail.smartkeeda.net,,,2026-05-04T13:11:51.542Z,2026-09-08T00:00:01.775Z,2026-09-02T12:50:36.525Z
smartzg-com-e89a5dc2,mx_host,smartzg.com,smartzg.com,1,1,mail.smartzg.com,146.190.197.174,,2026-09-08T11:00:02.348Z,2026-09-08T11:00:02.348Z,
tmpmailer-com-0cc2f941,mx_host,tmpmailer.com,tmpmailer.com,1,1,mail.tmpmailer.com,157.173.126.182,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:28:06.610Z
ukmail-online-43624139,mx_host,ukmail.online,ukmail.online,1,1,ukmail.online,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:28:06.962Z
unitmail-info-145110a3,mx_host,unitmail.info,unitmail.info,1,1,unitmail.info,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:28:07.895Z
unitmail-site-a4d725b5,mx_host,unitmail.site,unitmail.site,1,1,unitmail.site,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:28:08.554Z
verbee-ru-a72d83f3,mx_host,verbee.ru,verbee.ru,1,1,mail.verbee.ru,153.80.251.42,,2026-05-04T13:11:51.542Z,2026-09-08T00:00:01.775Z,2026-09-02T14:32:14.102Z
vsevnovosti-ru-06e9ea41,mx_host,vsevnovosti.ru,vsevnovosti.ru,1,1,mail.vsevnovosti.ru,,,2026-05-04T13:11:51.542Z,2026-09-08T00:00:01.775Z,2026-09-02T14:45:50.703Z
yourrmail-info-bf6bc0cc,mx_host,yourrmail.info,yourrmail.info,1,1,yourrmail.info,92.42.33.95,,2026-09-08T00:00:01.775Z,2026-09-08T00:00:01.775Z,2026-09-08T00:28:15.966Z
