domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
aa.gamess.bot.cd,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
aa.tempfree.v6.rocks,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
aa.throw-away.dns.navy,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
aa.throwaway.v6.army,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
aa.throwaway.v6.navy,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
aa.tinyhost-temp.v6.army,tinyhost-shop-cb436a3f|v6-army-60314c0f,tinyhost.shop|v6.army,tinyhost.shop|tinyhost.shop.tinyhost-temp.v6.army,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
aa.tinyhost.dns.army,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
aa.zero34.qd.je,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
adestore.biz.id,biz-id-14eb6d49,biz.id,adestore.biz.id,23.106.45.165,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
adn.biz.id,mxrouting-net-9e76b8a8,mxrouting.net,echo-relay.mxrouting.net|echo.mxrouting.net,45.43.208.17,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
ariepulsa.biz.id,,,generator.email|route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25|91.196.52.205,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
artdigimail.com,artdigimail-com-79393810,artdigimail.com,artdigimail.com,45.129.99.67,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
autocapcut.email,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
balonai.de,,,,,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.hostdaddy.dns.navy,,,,,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.throw-away.dns.navy,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.throwaway.dns.army,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.throwaway.v6.army,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.throwaway.v6.navy,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.throwaway.v6.rocks,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.tinyhost-temp.v6.army,tinyhost-shop-cb436a3f|v6-army-60314c0f,tinyhost.shop|v6.army,tinyhost.shop|tinyhost.shop.tinyhost-temp.v6.army,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.tinyhost.dns.army,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
bb.zero34.qd.je,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,2026-07-01T11:00:02.306Z,
