slug,type,key,label,domain_count,source_domain_count,mx_hosts,mx_ipv4,mx_ipv6,first_seen_at,last_seen_at,last_enriched_at
guzel-net-tr-b43519ca,mx_host,guzel.net.tr,guzel.net.tr,4,4,mt-spamexperts.guzel.net.tr|ni-spamexperts.guzel.net.tr|pmg.guzel.net.tr|pmg2.guzel.net.tr,104.247.160.45|104.247.160.49|104.247.160.55|104.247.160.65|185.106.211.36|31.192.212.44,2a06:41c0::35|2a06:41c0:1::3|2a06:41c0:1::4|2a06:41c0:1::6,2026-06-04T00:00:01.971Z,2026-06-22T00:00:01.590Z,2026-06-21T00:23:36.139Z
likemail-com-97e0829f,mx_host,likemail.com,likemail.com,4,4,mail.likemail.com,67.225.128.18,,2026-06-07T00:00:02.087Z,2026-06-22T00:00:01.590Z,2026-06-15T00:01:15.201Z
trashbox-email-9d39c75a,mx_host,trashbox.email,trashbox.email,2,2,mx.trashbox.email,198.251.83.252,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T14:40:08.249Z
aeonbookstore-com-3f22c75b,mx_host,aeonbookstore.com,aeonbookstore.com,1,1,mail.aeonbookstore.com,162.213.255.54,,2026-06-15T00:00:02.071Z,2026-06-22T00:00:01.590Z,2026-06-15T00:01:18.023Z
aiwip-org-dbfff35e,mx_host,aiwip.org,aiwip.org,1,1,aiwip.org,49.50.249.52,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T01:11:25.175Z
antispams-com-96b3ba71,mx_host,antispams.com,antispams.com,1,1,mx.antispams.com,51.38.122.115,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T12:38:36.314Z
bulc-club-50cc686d,mx_host,bulc.club,bulc.club,1,1,bulc.club,64.91.248.169,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T02:32:37.398Z
dgzlweb-com-b48e27f9,mx_host,dgzlweb.com,dgzlweb.com,1,1,dgzlweb.com,185.196.37.91,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T03:54:21.583Z
dzieciswiat-pl-61ccbfc5,mx_host,dzieciswiat.pl,dzieciswiat.pl,1,1,dzieciswiat.pl,188.128.207.209,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T04:19:47.141Z
flashemail-site-0aff7efb,mx_host,flashemail.site,flashemail.site,1,1,mail.flashemail.site,158.220.91.101,,2026-06-04T11:00:02.467Z,2026-06-22T00:00:01.590Z,2026-06-21T00:05:19.644Z
gdf-it-090be962,mx_host,gdf.it,gdf.it,1,1,edge.gdf.it,2.45.152.163|2.45.152.164|2.45.152.165|2.45.152.166,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T05:58:14.165Z
ghehop-com-c9858039,mx_host,ghehop.com,ghehop.com,1,1,ghehop.com,78.157.209.173,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T06:03:52.948Z
hgmail-com-f9a442f6,mx_host,hgmail.com,hgmail.com,1,1,email-test.htmlgraphic.com|mx1.hgmail.com|mx2.hgmail.com,157.230.68.244|159.203.4.110|165.22.233.1,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T06:39:40.532Z
hizli-com-c92a6911,mx_host,hizli.com,hizli.com,1,1,hizli.com,78.46.74.6,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T06:43:33.585Z
host-it-3c56d52f,mx_host,host.it,host.it,1,1,mailgw01.host.it|mailgw02.host.it,185.201.64.70|81.31.144.36,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T15:06:14.663Z
htmlgraphic-com-ad80a6bc,mx_host,htmlgraphic.com,htmlgraphic.com,1,1,email-test.htmlgraphic.com|mx1.hgmail.com|mx2.hgmail.com,157.230.68.244|159.203.4.110|165.22.233.1,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T06:39:40.532Z
inboxpress-net-e1535b2e,mx_host,inboxpress.net,inboxpress.net,1,1,s4.inboxpress.net|s5.inboxpress.net,103.63.30.42|108.165.213.224,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T01:24:45.264Z
kisolabs-net-174614ec,mx_host,kisolabs.net,kisolabs.net,1,1,mx01.mail.kisolabs.net|mx02.mail.kisolabs.net|mx03.mail.kisolabs.net,207.252.77.118|207.252.77.119|69.195.140.75,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T07:16:35.591Z
kwataattorneys-co-za-261c16d2,mx_host,kwataattorneys.co.za,kwataattorneys.co.za,1,1,kwataattorneys.co.za,198.251.89.161,,2026-06-04T00:00:01.971Z,2026-06-22T00:00:01.590Z,2026-06-20T00:00:46.598Z
kwcp-com-31c450f3,mx_host,kwcp.com,kwcp.com,1,1,kwcp.com|mxdm-ap-southeast-1.aliyun.com,119.8.117.32|47.246.173.111,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T08:17:46.714Z
linux-craft-net-87e8ecec,mx_host,linux-craft.net,linux-craft.net,1,1,mx0.linux-craft.net,89.58.30.128,,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T12:08:23.035Z
manitu-net-83cd260a,mx_host,manitu.net,manitu.net,1,1,mail018.webhosting.manitu.net,89.238.86.18,2a00:1828:1000:3018::2,2026-05-04T13:11:51.542Z,2026-06-22T00:00:01.590Z,2026-06-14T06:13:52.085Z
