domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
1win.life,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
558888.ru,nic-ru-b8a8c5f2,nic.ru,nomail.nic.ru,127.0.0.1,,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
autouchetbuh.ru,beget-com-b5170b36,beget.com,mx1.beget.com|mx2.beget.com,185.78.30.126|185.78.30.48|185.78.30.71|185.78.30.95|5.101.158.67|5.101.158.68,,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
axone.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.27|142.251.127.26|172.253.148.26|192.178.213.27|74.125.206.27,2a00:1450:4001:c21::1a|2a00:1450:400c:c0a::1a|2a00:1450:4013:c1e::1b|2a00:1450:4025:4401::1a|2a00:1450:4025:c01::1a,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
comcaste.net,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-07-14T03:03:41.180Z,2026-07-14T00:00:01.885Z,2026-07-14T00:00:01.885Z,2026-07-14T00:19:06.002Z
customercare.travellersresthub.click,travellersresthub-click-7274c122,travellersresthub.click,mail.customercare.travellersresthub.click,77.237.235.246,2a02:c206:2239:9872::1,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
gomes.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.27|142.251.127.26|172.253.148.26|192.178.213.27|74.125.206.27,2a00:1450:4001:c21::1a|2a00:1450:400c:c0a::1a|2a00:1450:4013:c1e::1b|2a00:1450:4025:4401::1a|2a00:1450:4025:c01::1a,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
havefundarling.xyz,emailfake-com-12aa8573,emailfake.com,emailfake.com,91.196.52.205,,2026-07-14T03:07:02.532Z,2026-07-14T00:00:01.885Z,2026-07-14T00:00:01.885Z,2026-07-14T00:19:06.110Z
lylnav.com,global-mail-cn-5f464091,global-mail.cn,mx-n.global-mail.cn|mx1-n.global-mail.cn,101.36.121.182|117.50.223.79,,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
md6ln.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
tipup.top,zoho-com-2a0e75f8,zoho.com,mx.zoho.com|mx2.zoho.com|mx3.zoho.com,204.141.33.44|204.141.43.44,,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
trybillieholiday.click,trybillieholiday-click-bae3b31a,trybillieholiday.click,mail.trybillieholiday.click,77.237.235.246,2a02:c206:2239:9872::1,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
vpsnl.online,vpsnl-online-a3a11df7,vpsnl.online,mail.vpsnl.online,178.159.37.169,,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,2026-07-14T11:00:01.700Z,
yndeks.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-14T03:17:44.496Z,2026-07-14T00:00:01.885Z,2026-07-14T00:00:01.885Z,2026-07-14T00:19:06.508Z
