slug,type,key,label,domain_count,source_domain_count,mx_hosts,mx_ipv4,mx_ipv6,first_seen_at,last_seen_at,last_enriched_at
uhserver-com-6cea3ae1,mx_host,uhserver.com,uhserver.com,2,2,mx.uhserver.com,200.147.36.29,,2026-05-04T13:11:51.542Z,2026-05-22T00:00:01.584Z,2026-05-21T10:20:37.822Z
acton-plumber-w3-co-uk-662d7605,mx_host,acton-plumber-w3.co.uk,acton-plumber-w3.co.uk,1,1,acton-plumber-w3.co.uk,77.74.193.146,,2026-05-04T13:11:51.542Z,2026-05-22T00:00:01.584Z,2026-05-21T00:58:18.486Z
ameady-com-45ddcf3c,mx_host,ameady.com,ameady.com,1,1,mail.ameady.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
atasehirsuit-com-af859c54,mx_host,atasehirsuit.com,atasehirsuit.com,1,1,atasehirsuit.com,104.247.162.35,,2026-05-04T13:11:51.542Z,2026-05-22T00:00:01.584Z,2026-05-21T01:30:35.625Z
bestpozitiv-ru-91bf29c7,mx_host,bestpozitiv.ru,bestpozitiv.ru,1,1,mail.bestpozitiv.ru,,,2026-05-04T13:11:51.542Z,2026-05-22T00:00:01.584Z,2026-05-21T01:55:07.585Z
bmpk-org-7b2bceba,mx_host,bmpk.org,bmpk.org,1,1,bmpk.org,192.250.235.43,,2026-05-04T13:11:51.542Z,2026-05-22T00:00:01.584Z,2026-05-21T02:05:44.730Z
gzeos-com-851865a3,mx_host,gzeos.com,gzeos.com,1,1,mail.gzeos.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
hostwonders-com-65ef7145,mx_host,hostwonders.com,hostwonders.com,1,1,m.hostwonders.com,149.202.85.196,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
hotspotmails-com-60e18b9f,mx_host,hotspotmails.com,hotspotmails.com,1,1,mx1.hotspotmails.com,77.74.177.55,,2026-05-04T13:11:51.542Z,2026-05-22T00:00:01.584Z,2026-05-21T05:56:03.580Z
mailkolnet-com-d01b0b0f,mx_host,mailkolnet.com,mailkolnet.com,1,1,mail.mailkolnet.com,38.180.0.175,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
marineso-com-dc07da96,mx_host,marineso.com,marineso.com,1,1,mail.marineso.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
nriza-com-4dbbf157,mx_host,nriza.com,nriza.com,1,1,mail.nriza.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
papkettwwqs-com-de1c6b53,mx_host,papkettwwqs.com,papkettwwqs.com,1,1,mail.papkettwwqs.com,38.180.0.175,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
savdz-com-22a8c5b2,mx_host,savdz.com,savdz.com,1,1,mail.savdz.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
seolaner-com-010d87b2,mx_host,seolaner.com,seolaner.com,1,1,mail.seolaner.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
shortapk-com-0dec57d4,mx_host,shortapk.com,shortapk.com,1,1,mail.shortapk.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
toyotataganka-ru-5312f1b0,mx_host,toyotataganka.ru,toyotataganka.ru,1,1,mail.toyotataganka.ru,42.19.20.11,2a00:f940:2:4:2::1217,2026-05-04T13:11:51.542Z,2026-05-22T00:00:01.584Z,2026-05-21T12:27:28.957Z
twwmailnoow-com-39914c06,mx_host,twwmailnoow.com,twwmailnoow.com,1,1,mail.twwmailnoow.com,38.180.0.175,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
viawoo-com-0a2b88ab,mx_host,viawoo.com,viawoo.com,1,1,mail.viawoo.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
web5h-com-319ff692,mx_host,web5h.com,web5h.com,1,1,mail.web5h.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
westecom-com-d02a8419,mx_host,westecom.com,westecom.com,1,1,mail.westecom.com,134.199.177.222,,2026-05-22T11:00:02.141Z,2026-05-22T11:00:02.141Z,
