slug,type,key,label,domain_count,source_domain_count,mx_hosts,mx_ipv4,mx_ipv6,first_seen_at,last_seen_at,last_enriched_at
94an-com-a52325c1,mx_host,94an.com,94an.com,1,1,mail.94an.com,146.190.197.174,,2026-09-05T11:00:02.135Z,2026-09-05T11:00:02.135Z,
aiohm-org-a53fa569,mx_host,aiohm.org,aiohm.org,1,1,mx.email.aiohm.org,109.199.122.125,2a02:c207:2319:4044::1,2026-05-04T13:11:51.542Z,2026-09-05T00:00:02.311Z,2026-09-02T10:34:28.699Z
airhemp-com-cb586855,mx_host,airhemp.com,airhemp.com,1,1,mail.airhemp.com,146.190.197.174,,2026-09-05T11:00:02.135Z,2026-09-05T11:00:02.135Z,
amiced-com-10123e7c,mx_host,amiced.com,amiced.com,1,1,mx.amiced.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:16.232Z
bogchi-com-2f79185d,mx_host,bogchi.com,bogchi.com,1,1,mx.bogchi.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:17.103Z
bowlfuel-com-1f0e1c2c,mx_host,bowlfuel.com,bowlfuel.com,1,1,mail.bowlfuel.com,146.190.197.174,,2026-09-05T11:00:02.135Z,2026-09-05T11:00:02.135Z,
crybio-com-0420fa92,mx_host,crybio.com,crybio.com,1,1,mail.crybio.com,146.190.197.174,,2026-09-05T11:00:02.135Z,2026-09-05T11:00:02.135Z,
daugr-com-1df7dad2,mx_host,daugr.com,daugr.com,1,1,mail.daugr.com,146.190.197.174,,2026-09-05T11:00:02.135Z,2026-09-05T11:00:02.135Z,
devpoet-com-57ceee84,mx_host,devpoet.com,devpoet.com,1,1,mx.devpoet.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:17.122Z
deweyart-com-4461559b,mx_host,deweyart.com,deweyart.com,1,1,mx.deweyart.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:17.430Z
emblemail-com-56f437c9,mx_host,emblemail.com,emblemail.com,1,1,mx.emblemail.com,,,2026-05-04T13:11:51.542Z,2026-09-05T00:00:02.311Z,2026-09-02T04:22:10.714Z
eximius-ru-47f9262f,mx_host,eximius.ru,eximius.ru,1,1,mail.eximius.ru,91.227.18.107,,2026-05-04T13:11:51.542Z,2026-09-05T00:00:02.311Z,2026-09-02T12:26:21.622Z
fenfax-com-d9a77201,mx_host,fenfax.com,fenfax.com,1,1,mx.fenfax.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:17.469Z
fsotl-icu-7574ee6a,mx_host,fsotl.icu,fsotl.icu,1,1,mail.fsotl.icu,108.187.15.152,,2026-08-18T00:00:01.468Z,2026-09-05T00:00:02.311Z,2026-09-03T00:12:15.704Z
gurantan-com-f588659e,mx_host,gurantan.com,gurantan.com,1,1,mx.gurantan.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:17.780Z
hastana-com-e92d29d3,mx_host,hastana.com,hastana.com,1,1,mx.hastana.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:17.793Z
hebase-com-b6871627,mx_host,hebase.com,hebase.com,1,1,mail.hebase.com,146.190.197.174,,2026-09-05T11:00:02.135Z,2026-09-05T11:00:02.135Z,
jewby-com-93ae7fb1,mx_host,jewby.com,jewby.com,1,1,mx.jewby.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:19.421Z
liondapt-com-856ed6a6,mx_host,liondapt.com,liondapt.com,1,1,mail.liondapt.com,146.190.197.174,,2026-09-05T11:00:02.135Z,2026-09-05T11:00:02.135Z,
mesetar-com-33036095,mx_host,mesetar.com,mesetar.com,1,1,mx.mesetar.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:19.412Z
sambolias-com-550dd1bf,mx_host,sambolias.com,sambolias.com,1,1,mx.sambolias.com,108.61.160.115,,2026-09-05T00:00:02.311Z,2026-09-05T00:00:02.311Z,2026-09-05T00:09:19.750Z
speaken-com-23128717,mx_host,speaken.com,speaken.com,1,1,speaken.com,104.168.138.43,,2026-05-04T13:11:51.542Z,2026-09-05T00:00:02.311Z,2026-09-02T13:01:21.976Z
yunyou-top-a77ef063,mx_host,yunyou.top,yunyou.top,1,1,mx1.yunyou.top|mx2.yunyou.top,211.149.239.73|211.149.240.37|78.46.129.162,2404:ccc0:263:103:5054:ff:fe4a:5abe,2026-05-04T13:11:51.542Z,2026-09-05T00:00:02.311Z,2026-09-02T04:02:38.597Z
