domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
4nly.com,4nly-com-28bef142,4nly.com,mail.4nly.com,129.212.136.129,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
alf5.com,alf5-com-74f227c4,alf5.com,mail.alf5.com,129.212.136.129,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
decretof.com,decretof-com-213c7d4d,decretof.com,mail.decretof.com,5.230.123.239,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
doreact.com,doreact-com-b5073dbe,doreact.com,mail.doreact.com,129.212.136.129,,2026-05-30T03:04:22.900Z,2026-05-30T00:00:02.292Z,2026-05-30T00:00:02.292Z,2026-05-30T00:00:32.115Z
drivelityfdty.com,,,,,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
facilitiesup.cfd,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
fmaltafdty.com,,,,,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
fsiot.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
gbc-engineers.com,rzone-de-8c1a5988,rzone.de,smtpin.rzone.de,81.169.145.97,2a01:238:20a:202:50f0::1097,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
ghated.us,,,smtp.google.com,64.233.166.27|64.233.167.26|64.233.167.27|74.125.206.26|74.125.206.27,2a00:1450:400c:c04::1a|2a00:1450:400c:c04::1b|2a00:1450:400c:c0a::1a|2a00:1450:400c:c0a::1b,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
googxs.com,googxs-com-73e94641,googxs.com,mail.googxs.com,129.212.136.129,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
hgwise.org,hgwise-org-ae8e5513,hgwise.org,mail.hgwise.org,185.36.81.57,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
mageti.my.id,generator-email-27002afd|jellyfish-systems-2b77a379,generator.email|jellyfish.systems,generator.email|mx1-hosting.jellyfish.systems|mx2-hosting.jellyfish.systems|mx3-hosting.jellyfish.systems,162.255.118.13|162.255.118.28|162.255.118.29|91.196.52.205,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
mnvr.site,generator-email-27002afd|kuyang-id-7fa12942,generator.email|kuyang.id,generator.email|mx.kuyang.id,47.236.52.217|91.196.52.205,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
monemails.com,monemails-com-a7a1ee00,monemails.com,mail.monemails.com,65.109.248.161,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
singebut.web.id,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
socialtextonline.org,socialtextonline-org-b1eb0248,socialtextonline.org,mail.socialtextonline.org,185.36.81.57,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
sodamail.site,,,_dc-mx.f7d517736ef9.sodamail.site,94.103.80.181,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
taoxe.com,taoxe-com-1af19de4,taoxe.com,mail.taoxe.com,129.212.136.129,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
vpsnl.ru,vpsnl-ru-1dda285b,vpsnl.ru,mail.vpsnl.ru,178.159.37.169,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
work4me.store,jellyfish-systems-2b77a379,jellyfish.systems,mx1-hosting.jellyfish.systems|mx2-hosting.jellyfish.systems|mx3-hosting.jellyfish.systems,162.255.118.13|162.255.118.28|162.255.118.29,,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,2026-05-30T11:00:01.750Z,
