domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
1t-mail.com,1t-mail-com-00398755,1t-mail.com,1t-mail.com,203.152.198.135,,2026-06-03T11:00:01.581Z,2026-06-03T11:00:01.581Z,2026-06-03T11:00:01.581Z,
6974.click,6974-click-9e73fa3e,6974.click,mail.6974.click,45.134.39.50,,2026-06-03T03:00:41.683Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:29.051Z
akunlemah.biz.id,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-06-03T03:01:15.480Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:31.162Z
anhiqojkaq1.abrdns.com,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-06-03T03:01:25.394Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:31.608Z
atombomb.online,atombomb-online-fab0b09c,atombomb.online,mail.atombomb.online,46.247.109.178,,2026-06-03T03:01:43.396Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:35.036Z
autofixmax.com,autofixmax-com-e0fc8ceb,autofixmax.com,farty.autofixmax.com,46.62.148.222,,2026-06-03T03:01:44.988Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:35.471Z
bxhil.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-06-03T11:00:01.581Z,2026-06-03T11:00:01.581Z,2026-06-03T11:00:01.581Z,
candy96.fun,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-06-03T11:00:01.581Z,2026-06-03T11:00:01.581Z,2026-06-03T11:00:01.581Z,
cc6.name.ng,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-06-03T03:02:56.362Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:52.734Z
chauhuy.click,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-06-03T03:03:01.706Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:02.305Z,2026-06-03T00:00:43.060Z
