domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
8dgms.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.26|142.251.127.27|172.253.152.26|192.178.158.27|192.178.211.27,2404:6800:4000:1025::1b|2404:6800:4013:813::1b|2a00:1450:4001:c21::1b|2a00:1450:4010:c22::1a|2a00:1450:4025:c01::1a,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,
akmeyo.web.id,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,
alive.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.26|142.251.127.27|172.253.152.26|192.178.158.27|192.178.211.27,2404:6800:4000:1025::1b|2404:6800:4013:813::1b|2a00:1450:4001:c21::1b|2a00:1450:4010:c22::1a|2a00:1450:4025:c01::1a,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,
china-bolt-pin.com,263-net-676f1020,263.net,mx.263.net|mxw.263.net,107.150.117.76|128.1.42.104|128.14.224.70,,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,
eartthlink.net,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,
enquiry.usewisetransfer.click,usewisetransfer-click-30ae14c8,usewisetransfer.click,mail.enquiry.usewisetransfer.click,77.237.235.246,2a02:c206:2239:9872::1,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,
eurotechni.fr,junkemailfilter-com-58fad2ae|eurotechni-fr-36284836,junkemailfilter.com|eurotechni.fr,mail1.eurotechni.fr|mail2.eurotechni.fr|mail3.eurotechni.fr|mxbackup1.junkemailfilter.com|mxbackup2.junkemailfilter.com,184.105.182.141|184.105.182.211|184.105.182.212|184.105.182.213|184.105.182.221|184.105.182.222|184.105.182.223|84.55.185.198|88.202.239.158,,2026-09-25T03:06:03.281Z,2026-09-25T00:00:01.922Z,2026-09-25T00:00:01.922Z,2026-09-25T00:18:07.255Z
gmual.com,,,,,,,,,
hottmat.info,email-fake-com-8f188ffb,email-fake.com,email-fake.com,91.196.52.205,,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,2026-09-25T11:00:01.754Z,
iist.ru,,,,,,,,,
