domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
afterdo.com,afterdo-com-77be18a7,afterdo.com,mail.afterdo.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
aktifmuhendislik.com.tr,guzel-net-tr-b43519ca,guzel.net.tr,mt-spamexperts.guzel.net.tr|ni-spamexperts.guzel.net.tr,104.247.160.49|185.106.211.36,,2026-06-13T03:01:37.293Z,2026-06-13T00:00:01.988Z,2026-06-13T00:00:01.988Z,2026-06-13T00:23:33.814Z
aratrin.com,aratrin-com-2f81ac56,aratrin.com,mail.aratrin.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
boos.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-06-13T03:03:01.063Z,2026-06-13T00:00:01.988Z,2026-06-13T00:00:01.988Z,2026-06-13T00:23:34.659Z
casinoplusapp.ph,,,,,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
contactpage.online,tempm-com-73087e3e,tempm.com,tempm.com,91.196.52.205,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
gamil.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-06-13T03:06:41.423Z,2026-06-13T00:00:01.988Z,2026-06-13T00:00:01.988Z,2026-06-13T00:23:34.690Z
ghighs.us,,,smtp.google.com,142.251.127.26|142.251.127.27|64.233.167.26,2a00:1450:4001:c21::1a|2a00:1450:4001:c21::1b|2a00:1450:400c:c0a::1b,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
hotkev.com,hotkev-com-d8dd82cb,hotkev.com,mail.hotkev.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
lits.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-06-13T03:09:58.708Z,2026-06-13T00:00:01.988Z,2026-06-13T00:00:01.988Z,2026-06-13T00:23:36.393Z
maail.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-06-13T03:10:16.562Z,2026-06-13T00:00:01.988Z,2026-06-13T00:00:01.988Z,2026-06-13T00:23:37.197Z
maei.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-06-13T03:10:18.852Z,2026-06-13T00:00:01.988Z,2026-06-13T00:00:01.988Z,2026-06-13T00:23:38.372Z
maim.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-06-13T03:10:36.113Z,2026-06-13T00:00:01.988Z,2026-06-13T00:00:01.988Z,2026-06-13T00:23:38.791Z
managedisabled.online,tempm-com-73087e3e,tempm.com,tempm.com,91.196.52.205,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
mat2web.top,,,,,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
ocuser.com,ocuser-com-56e78bdc,ocuser.com,mail.ocuser.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
oedolity.ru,oedolity-ru-6d1f160f,oedolity.ru,mail.oedolity.ru,5.230.123.239,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
preparmy.com,preparmy-com-ba12da75,preparmy.com,mail.preparmy.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
qqw.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-06-13T03:13:31.964Z,2026-06-13T00:00:01.988Z,2026-06-13T00:00:01.988Z,2026-06-13T00:23:39.353Z
submitreports.com,tempm-com-73087e3e,tempm.com,tempm.com,91.196.52.205,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
supergrok.live,,,smtp.google.com,142.251.127.26|142.251.127.27|64.233.167.26,2a00:1450:4001:c21::1a|2a00:1450:4001:c21::1b|2a00:1450:400c:c0a::1b,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
synsky.com,synsky-com-2e427ea3,synsky.com,mail.synsky.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
uggbuy.com,uggbuy-com-ea7cd22f,uggbuy.com,mail.uggbuy.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
usxxoo.com,usxxoo-com-fec171fc,usxxoo.com,mail.usxxoo.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
woraco.com,woraco-com-d926778c,woraco.com,mail.woraco.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
xbmotor.com,xbmotor-com-d26f3979,xbmotor.com,mail.xbmotor.com,138.197.226.136,,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,2026-06-13T11:00:01.619Z,
