slug,type,key,label,domain_count,source_domain_count,mx_hosts,mx_ipv4,mx_ipv6,first_seen_at,last_seen_at,last_enriched_at
mailcore-net-7431fd1a,mx_host,mailcore.net,mailcore.net,136,136,mx.dka.mailcore.net,185.138.56.198|185.138.56.208|194.19.134.70|194.19.134.80,2001:2010:18:1::70|2001:2010:18:1::80|2a07:a80:1::198|2a07:a80:1::208,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
jamurhiratake-com-bdc41125,mx_host,jamurhiratake.com,jamurhiratake.com,8,9,mail.jamurhiratake.com,89.22.105.1,,2026-08-16T00:00:01.657Z,2026-09-11T00:00:02.496Z,2026-09-09T00:19:02.489Z
mail-dk-785848cb,mx_host,mail.dk,mail.dk,5,5,fpo9.mail.dk,34.140.124.121,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
charter-net-c37c4cc7,mx_host,charter.net,charter.net,4,26,mx0.charter.net|pkvw-mx.msg.pkvw.co.charter.net,47.43.18.9|47.43.26.7,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
atmailcloud-com-2bbc225b,mx_host,atmailcloud.com,atmailcloud.com,3,3,mx-10.eu-west.atmailcloud.com|mx-20.eu-west.atmailcloud.com,52.48.102.2|63.35.77.42,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
rcn-com-cf75a385,mx_host,rcn.com,rcn.com,3,3,mx.rcn.com,129.159.122.98,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
a1-net-a8d31e3e,mx_host,a1.net,a1.net,2,2,smx01.a1.net,80.75.42.227,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
kpnmail-nl-09846b80,mx_host,kpnmail.nl,kpnmail.nl,2,2,mx.kpnmail.nl,195.121.65.158,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
megamailservers-eu-33367a0c,mx_host,megamailservers.eu,megamailservers.eu,2,2,mx1c51.megamailservers.com|mx1c60.megamailservers.eu|mx2c51.megamailservers.eu|mx2c60.megamailservers.eu|mx3c51.megamailservers.com|mx3c60.megamailservers.eu|mx4c51.megamailservers.eu|mx4c60.megamailservers.eu,91.136.24.11|91.136.24.12|91.136.24.13|91.136.24.14|91.136.8.162|91.136.8.163|91.136.8.164|91.136.8.165,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
menara-ma-43630cdb,mx_host,menara.ma,menara.ma,2,2,fai1.menara.ma|fsi1.menara.ma|mx1.menara.ma|mx2.menara.ma|mx3.menara.ma,81.192.20.221|81.192.40.221,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
smail-eu-c5fa2e61,mx_host,smail.eu,smail.eu,2,2,a.mx.gtt.smail.eu|b.mx.gtt.smail.eu,195.170.168.138|195.170.168.141,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
teco-com-ar-4a94d6ee,mx_host,teco.com.ar,teco.com.ar,2,2,buepac-mx-08.teco.com.ar,200.61.206.3,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
yaanimail-com-7a0d3bd7,mx_host,yaanimail.com,yaanimail.com,2,2,mx.yaanimail.com,176.235.19.81,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
ziggo-nl-2e0209df,mx_host,ziggo.nl,ziggo.nl,2,2,mxin10.ziggo.nl|mxin5.ziggo.nl,84.116.6.2|84.116.73.35,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
013net-net-8940005d,mx_host,013net.net,013net.net,1,1,mx20.013net.net,194.90.9.19,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
anonymail-hu-6fc9ab72,mx_host,anonymail.hu,anonymail.hu,1,1,mx1.anonymail.hu|mx2.anonymail.hu,212.52.165.192|94.199.49.121,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
av-mx-com-862381d3,mx_host,av-mx.com,av-mx.com,1,1,dslextreme-com.mx.av-mx.com,150.136.204.204,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
bestweb-net-e32e44a8,mx_host,bestweb.net,bestweb.net,1,1,gw1.bestweb.net|gw2.bestweb.net|smx-1.bestweb.net|smx-2.bestweb.net,208.88.137.117|208.88.137.118,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
bezeqint-net-ce7bbbff,mx_host,bezeqint.net,bezeqint.net,1,1,mailmx.bezeqint.net|mailmx2.bezeqint.net,185.187.34.193|185.187.34.194,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
blacksburg-net-189a8be8,mx_host,blacksburg.net,blacksburg.net,1,1,mx1.blacksburg.net|mx2.blacksburg.net|mx3.blacksburg.net,50.253.214.139|50.253.214.140,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
bmail-ag-23c0e3bb,mx_host,bmail.ag,bmail.ag,1,1,smtp.bmail.ag,15.204.46.52,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
breezelineohio-net-259f586a,mx_host,breezelineohio.net,breezelineohio.net,1,1,mx.breezelineohio.net,129.80.252.190,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
brutele-be-74c8d924,mx_host,brutele.be,brutele.be,1,1,mrouterin.brutele.be,185.3.161.12,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
centurylink-net-36816570,mx_host,centurylink.net,centurylink.net,1,1,mx.centurylink.net,34.226.24.72|35.167.34.51|44.237.12.42|54.88.152.217,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
cogeco-ca-a22da3c7,mx_host,cogeco.ca,cogeco.ca,1,1,mx.cogeco.ca|mx.cogeco.net,129.158.33.68,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
cogeco-net-fc4777e5,mx_host,cogeco.net,cogeco.net,1,1,mx.cogeco.ca|mx.cogeco.net,129.158.33.68,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
comcast-net-59b1c3e1,mx_host,comcast.net,comcast.net,1,1,mx1.mxge.comcast.net|mx1a1.comcast.net|mx1c1.comcast.net|mx1h1.comcast.net|mx2.mxge.comcast.net|mx2a1.comcast.net|mx2c1.comcast.net|mx2h1.comcast.net,96.102.157.180|96.102.157.181|96.102.18.146|96.102.18.147|96.103.145.162|96.103.145.163,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
concentric-com-70b5d0e7,mx_host,concentric.com,concentric.com,1,1,mx1c28.concentric.com|mx2c28.concentric.com|mx3c28.concentric.com|mx4c28.concentric.com,66.226.70.72|66.226.70.73|66.226.70.78|66.226.70.79,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
digi-ro-f01b852e,mx_host,digi.ro,digi.ro,1,1,mx.digi.ro,212.54.120.4|212.54.125.10|212.54.125.8|212.54.127.27|212.54.127.3|212.54.127.4,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
diplom-voronesh-ru-e3dbd729,mx_host,diplom-voronesh.ru,diplom-voronesh.ru,1,1,mail.diplom-voronesh.ru,194.58.111.77,2a00:f940:2:4:2::1217,2026-05-04T13:11:51.542Z,2026-09-11T00:00:02.496Z,2026-09-10T03:35:28.041Z
e-mail-jp-9cc647e3,mx_host,e-mail.jp,e-mail.jp,1,1,kddi141.e-mail.jp|kddi142.e-mail.jp|kddi143.e-mail.jp|kddi144.e-mail.jp|kddi145.e-mail.jp|kddi146.e-mail.jp,106.187.87.141|106.187.87.142|106.187.87.143|106.187.87.144|106.187.87.145|106.187.87.146,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
eand-com-eg-98521589,mx_host,eand.com.eg,eand.com.eg,1,1,mail.etisalat.com.eg|mx3.eand.com.eg,105.203.209.21|41.65.165.15,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
emirates-net-ae-c71ca95d,mx_host,emirates.net.ae,emirates.net.ae,1,1,fmhimail01.emirates.net.ae|fmkimail01.emirates.net.ae,5.195.192.167|5.195.192.53,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
etisalat-ae-80c3436b,mx_host,etisalat.ae,etisalat.ae,1,1,mail.etisalat.ae|mail2.etisalat.ae,151.253.143.73|195.229.238.173,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
etisalat-com-eg-26f90504,mx_host,etisalat.com.eg,etisalat.com.eg,1,1,mail.etisalat.com.eg|mx3.eand.com.eg,105.203.209.21|41.65.165.15,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
fibertel-com-ar-b9e2a011,mx_host,fibertel.com.ar,fibertel.com.ar,1,1,mx1.fibertel.com.ar,181.30.137.5,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
fibia-dk-30bb5a76,mx_host,fibia.dk,fibia.dk,1,1,spamfilter.fibia.dk,91.201.169.250,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
fpt-vn-1c91198e,mx_host,fpt.vn,fpt.vn,1,1,mta.fpt.vn,1.55.119.70,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
ice-email-0c938e5c,mx_host,ice.email,ice.email,1,1,ice.email,135.181.183.122,2a01:4f9:3a:255a::ff:1ce,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
inwi-ma-0af6be99,mx_host,inwi.ma,inwi.ma,1,1,mail1.inwi.ma|mail2.inwi.ma,196.12.204.10|196.12.204.11,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
iol-pt-9f76e510,mx_host,iol.pt,iol.pt,1,1,smtp-box-01.iol.pt,193.126.240.185,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
kobietaidom-pl-db0a7c68,mx_host,kobietaidom.pl,kobietaidom.pl,1,1,mail.kobietaidom.pl,194.53.193.151,,2026-05-04T13:11:51.542Z,2026-09-11T00:00:02.496Z,2026-09-10T07:09:49.406Z
li-ru-34768af1,mx_host,li.ru,li.ru,1,1,mx.li.ru,88.212.196.100,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
librem-one-47d5b104,mx_host,librem.one,librem.one,1,1,mx.librem.one,5.78.194.171,2a01:4ff:1f0:294f::1,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
linkdatacenter-net-de2d743e,mx_host,linkdatacenter.net,linkdatacenter.net,1,1,mx.linkdatacenter.net,41.178.51.174,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
mailiy-com-c11021d4,mx_host,mailiy.com,mailiy.com,1,1,mailiy.com,49.13.10.221,,2026-09-11T11:00:01.628Z,2026-09-11T11:00:01.628Z,
