domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
b647i.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
basonut.com,basonut-com-68b619d3,basonut.com,postmaster.basonut.com,138.197.239.249,,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
bekri.site,,,smtp.google.com,142.250.110.27|172.253.157.26|64.233.184.27|66.102.1.26|66.102.1.27,2a00:1450:400c:c06::1a|2a00:1450:400c:c06::1b|2a00:1450:400c:c0b::1b|2a00:1450:400c:c23::1a,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
dcs21sd.com,emailfake-com-12aa8573,emailfake.com,emailfake.com,91.196.52.205,,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
ddna7.shop,ddna7-shop-da7af34c,ddna7.shop,mail.ddna7.shop,31.58.181.165,,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
diariodeuberlandia.com.br,mxrouting-net-9e76b8a8,mxrouting.net,chocobo-relay.mxrouting.net|chocobo.mxrouting.net,45.43.208.51,,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
dicomcorp.com,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.26|172.253.148.26|172.253.152.27|192.178.213.26|64.233.166.27,2a00:1450:400c:c0b::1a|2a00:1450:4010:c22::1a|2a00:1450:4013:c1e::1a|2a00:1450:4025:4401::1a|2a00:1450:4025:c01::1b,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
ghtkhali.us,,,smtp.google.com,142.250.110.27|172.253.157.26|64.233.184.27|66.102.1.26|66.102.1.27,2a00:1450:400c:c06::1a|2a00:1450:400c:c06::1b|2a00:1450:400c:c0b::1b|2a00:1450:400c:c23::1a,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
gl-truck.com,263-net-676f1020,263.net,mx.263.net|mxw.263.net,107.150.117.76|128.1.42.104|128.14.224.70,,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
jywa.social,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
kepkat.site,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
mailus.meetwisetransfer.click,meetwisetransfer-click-e8bfe948,meetwisetransfer.click,mail.mailus.meetwisetransfer.click,77.237.235.246,2a02:c206:2239:9872::1,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,2026-08-05T11:00:01.395Z,
