domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
franciscotech.biz.id,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,
godulygmail.com,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-09-02T03:07:02.428Z,2026-09-02T00:00:01.756Z,2026-09-02T00:00:01.756Z,
hjdkker-kdet.click,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,
hotone.com,263-net-676f1020,263.net,mx.263.net|mxw.263.net,107.150.117.76|128.1.42.104|128.14.224.70,,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,
limax.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.27|142.251.127.27|172.253.152.26|173.194.41.26|192.178.211.26,2404:6800:4000:1025::1b|2404:6800:4001:c01::1b|2a00:1450:4001:c21::1a|2a00:1450:4010:c22::1a|2a00:1450:4025:c01::1a,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,
o2zat.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,
ooynib.com,ooynib-com-3e9db442,ooynib.com,mail.ooynib.com,136.243.103.68,,2026-09-02T03:12:23.497Z,2026-09-02T00:00:01.756Z,2026-09-02T00:00:01.756Z,
povdance.org,pickelhost-com-e63c58c0,pickelhost.com,mail.pickelhost.com,134.209.200.192|65.109.128.50,,2026-09-02T03:13:09.243Z,2026-09-02T00:00:01.756Z,2026-09-02T00:00:01.756Z,
yandtx.ru,,,,,,,,,
zone.id,improvmx-com-c3beaa99,improvmx.com,mx1.improvmx.com|mx2.improvmx.com,13.36.107.63|13.36.222.39|13.37.195.136|15.236.236.160|15.236.61.92|35.181.18.45,2a05:d012:412:e201:1f6e:f6e4:8fd7:4678|2a05:d012:412:e201:88aa:e7b9:7a43:12d7|2a05:d012:412:e202:e81e:cc44:3b53:8a3d|2a05:d012:412:e202:f36:2c1f:1a49:d38a|2a05:d012:412:e203:373a:f51a:4a85:1d25|2a05:d012:412:e203:7e33:3d9c:28d7:ee20,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,2026-09-02T11:00:01.879Z,
