domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
aifreeuk.info,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-09-20T03:01:32.868Z,2026-09-20T00:00:01.582Z,2026-09-20T00:00:01.582Z,2026-09-20T00:03:48.626Z
aifreeuk.net,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-09-20T03:01:32.870Z,2026-09-20T00:00:01.582Z,2026-09-20T00:00:01.582Z,2026-09-20T00:03:49.015Z
aifreeuk.store,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-09-20T03:01:32.870Z,2026-09-20T00:00:01.582Z,2026-09-20T00:00:01.582Z,2026-09-20T00:03:49.750Z
booklive.com,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.26|142.251.127.26|172.253.152.27|192.178.158.26|192.178.211.26,2404:6800:4000:1025::1b|2404:6800:4013:813::1b|2a00:1450:4001:c21::1b|2a00:1450:4010:c22::1b|2a00:1450:4025:c01::1b,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
brus-dom-spb.ru,beget-com-b5170b36,beget.com,mx1.beget.com|mx2.beget.com,185.78.30.126|185.78.30.48|185.78.30.71|185.78.30.95|5.101.158.67|5.101.158.68,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
cltiscy.com,cltiscy-com-f06b7f29,cltiscy.com,post.cltiscy.com,162.243.128.53,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
dudleyplumbingfix.com,dudleyplumbingfix-com-9cb02af8,dudleyplumbingfix.com,mail.dudleyplumbingfix.com,65.86.32.25,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
fboxz.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.26|142.251.127.26|172.253.152.27|192.178.158.26|192.178.211.26,2404:6800:4000:1025::1b|2404:6800:4013:813::1b|2a00:1450:4001:c21::1b|2a00:1450:4010:c22::1b|2a00:1450:4025:c01::1b,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
ke.com,,,,,,,,,
kjnbtv.dedyn.io,cleantempmail-com-d7deb99a,cleantempmail.com,mail.cleantempmail.com,138.226.240.26,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
lumina-store.net,tempmail-so-7a5137a9,tempmail.so,mx1.tempmail.so|mx2.tempmail.so|mx3.tempmail.so,47.88.24.103,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
ma.ru,facct-ru-2128b69b,facct.ru,mx1.atmosphere.facct.ru|mx2.atmosphere.facct.ru,82.202.245.76|82.202.245.77|94.26.244.116|94.26.244.117,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
mailfake.com,,,,,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
maim.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-09-20T03:10:35.229Z,2026-09-20T00:00:01.582Z,2026-09-20T00:00:01.582Z,2026-09-20T00:03:50.518Z
mbahqin.com,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
mxjackrabbit.com,,,,,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
nsa3k.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
prodati-lekarstvaa.online,timeweb-ru-cbcbae55,timeweb.ru,mx1.timeweb.ru|mx2.timeweb.ru,92.53.116.47|92.53.116.51,2a03:6f00:3::5c35:742f|2a03:6f00:3::5c35:7433,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
qualbo.com,volkai-cloud-f3a701e9,volkai.cloud,mail.volkai.cloud|volkai.cloud,72.60.135.202,2a02:4780:4:a605::1,2026-09-20T03:13:24.158Z,2026-09-20T00:00:01.582Z,2026-09-20T00:00:01.582Z,2026-09-20T00:03:50.906Z
quick.billieholidayhub.click,billieholidayhub-click-78757604,billieholidayhub.click,mail.quick.billieholidayhub.click,77.237.235.246,2a02:c206:2239:9872::1,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,2026-09-20T11:00:02.517Z,
ranbler.ru,,,,,,,,,
senderneon.com,centerzeta-com-375e183c,centerzeta.com,centerzeta.com,185.193.125.221,,2026-09-20T03:14:24.806Z,2026-09-20T00:00:01.582Z,2026-09-20T00:00:01.582Z,2026-09-20T00:03:50.946Z
