domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
amiyah.cloud,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
emaill.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
enail.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
etisa.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.26|142.251.127.27|172.253.148.27|192.178.213.27|66.102.1.26,2a00:1450:4001:c21::1b|2a00:1450:400c:c0d::1b|2a00:1450:4013:c1e::1a|2a00:1450:4025:4401::1b|2a00:1450:4025:c01::1b,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
ewzrz.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
faultth.com,faultth-com-018e7cb1,faultth.com,mail-mx1.faultth.com,162.243.143.226,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
gamezonemail.com,,,,,,,,,
gj.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
gmel.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
haloforge.online,haloforge-online-da9a226f,haloforge.online,mx.haloforge.online,152.53.245.147,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
indox.ru,,,,,,,,,
laborderie.com,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
maij.ru,,,,,,,,,
maim.ru,,,,,,,,,
needshopp.net,emailfake-com-12aa8573,emailfake.com,emailfake.com,91.196.52.205,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
redif.com,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
rub.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
skyhopenb.shop,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,158.101.127.66,,2026-07-30T03:13:27.233Z,2026-07-30T00:00:02.554Z,2026-07-30T00:00:02.554Z,2026-07-30T00:21:40.755Z
tuz.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
usefulbriefing.com,emailfake-com-12aa8573,emailfake.com,emailfake.com,91.196.52.205,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
xn--gmai-3oa.com,brushemail-com-2a9285af,brushemail.com,ereg4.brushemail.com|wreg4.brushemail.com,134.122.50.100|146.190.78.248,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
yandeex.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
yumdex.ru,nic-ru-b8a8c5f2,nic.ru,nomail.nic.ru,127.0.0.1,,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,2026-07-30T11:00:01.985Z,
