domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
akolay.tech,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,
ator.email,,,,,,2026-08-15T11:00:02.265Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:32.339Z
bju6c.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,
cafes.net,junkemailfilter-com-58fad2ae|cafes-net-706e580b,junkemailfilter.com|cafes.net,mail.cafes.net|mxbackup1.junkemailfilter.com|mxbackup2.junkemailfilter.com|newmail.cafes.net,173.166.240.211|184.105.182.140|184.105.182.210|184.105.182.211|184.105.182.212|184.105.182.220|184.105.182.221|184.105.182.222,,2026-08-15T03:03:34.043Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:31.924Z
efepe.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.27|142.251.127.27|172.253.148.27|192.178.213.26|66.102.1.26,2404:6800:4013:813::1b|2a00:1450:4001:c21::1b|2a00:1450:4010:c22::1b|2a00:1450:4025:4401::1b|2a00:1450:4025:c01::1a,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,
emailfutureme.com,xeramail-com-75857159,xeramail.com,mail.xeramail.com,107.172.58.126,,2026-08-15T03:05:59.817Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:32.686Z
gmailold.com,emailfake-com-12aa8573,emailfake.com,emailfake.com,91.196.52.205,,2026-08-15T03:07:31.786Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:33.669Z
googmail.com,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-08-15T03:07:36.208Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:33.546Z
grt.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-08-15T03:07:45.249Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:34.062Z
jumeirahislandsmaintenance.com,jumeirahislandsmaintenance-com-5baf84ae,jumeirahislandsmaintenance.com,mail.jumeirahislandsmaintenance.com,185.99.254.4,,2026-08-15T03:09:30.822Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:34.001Z
lyapota.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-08-15T03:10:53.558Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:34.549Z
mailifybox.xyz,mailifybox-xyz-44267783,mailifybox.xyz,mail.mailifybox.xyz,186.240.157.29,,2026-08-15T03:11:09.660Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:34.473Z
mailo.codes,mailo-codes-db85fe77,mailo.codes,imap.mailo.codes,169.58.22.33,,2026-08-15T03:11:14.876Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:35.446Z
maio.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-08-15T03:11:20.166Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:34.970Z
manglit.it.com,,,,,,2026-08-15T11:00:02.265Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:35.812Z
mei.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-08-15T03:11:37.529Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:35.865Z
myamya.tech,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,
ogzmail.com,tempamail-com-41f2e261,tempamail.com,mxf.tempamail.com,178.156.242.182,,2026-08-15T03:12:57.891Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:36.179Z
purposeer.com,purposeer-com-8bc1c471,purposeer.com,bak003.purposeer.com,159.203.212.40,,2026-08-15T03:14:10.882Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:36.528Z
url31xx.com,hostinger-com-5120ed6e,hostinger.com,mx1.hostinger.com|mx2.hostinger.com,172.65.182.103,2606:4700:90:0:c1f8:f874:2386:b61f,2026-08-15T03:17:59.270Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:37.233Z
wempmail.com,wempmail-com-02fa674d,wempmail.com,mail.wempmail.com,178.238.224.19,,2026-08-15T03:18:45.159Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:38.207Z
yandex.su,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-08-15T03:19:24.506Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:38.315Z
zaply.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.27|142.251.127.27|172.253.148.27|192.178.213.26|66.102.1.26,2404:6800:4013:813::1b|2a00:1450:4001:c21::1b|2a00:1450:4010:c22::1b|2a00:1450:4025:4401::1b|2a00:1450:4025:c01::1a,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,2026-08-15T11:00:02.265Z,
zeply.me,zeply-me-53fe856d,zeply.me,mail.zeply.me,169.58.22.33,,2026-08-15T03:19:45.659Z,2026-08-15T00:00:02.240Z,2026-08-15T00:00:02.240Z,2026-08-15T00:21:38.950Z
