domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
521883.xyz,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,158.101.127.66,,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
628868.xyz,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,158.101.127.66,,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
alazac.org,,,smtp.google.com,142.250.110.26|142.250.110.27|142.251.168.26|66.102.1.26|66.102.1.27,2a00:1450:400c:c06::1b|2a00:1450:400c:c0d::1a|2a00:1450:400c:c0d::1b|2a00:1450:400c:c1d::1b,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
alazinst.org,,,smtp.google.com,142.250.110.26|142.250.110.27|142.251.168.26|66.102.1.26|66.102.1.27,2a00:1450:400c:c06::1b|2a00:1450:400c:c0d::1a|2a00:1450:400c:c0d::1b|2a00:1450:400c:c1d::1b,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
amilsocks.com,amilsocks-com-a6e7caac,amilsocks.com,amilsocks.com,91.204.209.2,,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
bbooi.com,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
clumb.us,,,smtp.google.com,142.250.110.26|142.250.110.27|142.251.168.26|66.102.1.26|66.102.1.27,2a00:1450:400c:c06::1b|2a00:1450:400c:c0d::1a|2a00:1450:400c:c0d::1b|2a00:1450:400c:c1d::1b,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
corp.raleigh-construction.com,mail-gw-9b3589e6,mail.gw,in.mail.gw,135.181.20.167,2a01:4f9:4b:44df::2,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
fivueriti.com,fivueriti-com-047901db,fivueriti.com,inbound.fivueriti.com,138.197.239.249,,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
foo.oakon.com,mail-gw-9b3589e6,mail.gw,in.mail.gw,135.181.20.167,2a01:4f9:4b:44df::2,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
foo.questtechsystems.com,mail-gw-9b3589e6,mail.gw,in.mail.gw,135.181.20.167,2a01:4f9:4b:44df::2,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
gmail.com.raleigh-construction.com,mail-gw-9b3589e6,mail.gw,in.mail.gw,135.181.20.167,2a01:4f9:4b:44df::2,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
hypecazino.site,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
jobseek.com,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-06-19T03:08:45.346Z,2026-06-19T00:00:01.675Z,2026-06-19T00:00:01.675Z,2026-06-19T00:02:23.931Z
khoinghiepai.com,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
mail.bonjourfmail.com,,,,,,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
mailnorms.com,mailnorms-com-ec5bc552,mailnorms.com,mail.mailnorms.com,157.22.206.143,,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,2026-06-19T11:00:01.807Z,
mowan666.com,temporary-mail-net-8bd17e11,temporary-mail.net,mail.temporary-mail.net,47.251.66.253,,2026-06-19T03:11:03.388Z,2026-06-19T00:00:01.675Z,2026-06-19T00:00:01.675Z,2026-06-19T00:02:26.024Z
