slug,type,key,label,domain_count,source_domain_count,mx_hosts,mx_ipv4,mx_ipv6,first_seen_at,last_seen_at,last_enriched_at
kindamail-com-64e035ab,mx_host,kindamail.com,kindamail.com,3,3,mx.kindamail.com,104.219.250.37|2.59.170.20,,2026-05-04T13:11:51.542Z,2026-09-19T00:00:02.104Z,2026-09-18T07:04:36.981Z
apollinaaemail-ru-35439dcf,mx_host,apollinaaemail.ru,apollinaaemail.ru,1,1,mail.apollinaaemail.ru,5.230.123.239,,2026-09-19T11:00:02.079Z,2026-09-19T11:00:02.079Z,
arcompus-net-37ec0ecd,mx_host,arcompus.net,arcompus.net,1,1,mail.arcompus.net,147.78.46.2,,2026-05-04T13:11:51.542Z,2026-09-19T00:00:02.104Z,2026-09-18T01:26:03.730Z
ascsemail-ru-08c1fb56,mx_host,ascsemail.ru,ascsemail.ru,1,1,mail.ascsemail.ru,5.230.123.239,,2026-09-19T11:00:02.079Z,2026-09-19T11:00:02.079Z,
attumpt-com-4a814876,mx_host,attumpt.com,attumpt.com,1,1,bak003.attumpt.com,192.241.221.213,,2026-09-19T11:00:02.079Z,2026-09-19T11:00:02.079Z,
bioclifmail-ru-2a121561,mx_host,bioclifmail.ru,bioclifmail.ru,1,1,mail.bioclifmail.ru,5.230.123.239,,2026-09-19T11:00:02.079Z,2026-09-19T11:00:02.079Z,
blisride-com-58873f84,mx_host,blisride.com,blisride.com,1,1,mail.blisride.com,5.230.123.239,,2026-09-19T11:00:02.079Z,2026-09-19T11:00:02.079Z,
br41nmail-com-7ce81de8,mx_host,br41nmail.com,br41nmail.com,1,1,mail.br41nmail.com,5.230.123.239,,2026-09-19T11:00:02.079Z,2026-09-19T11:00:02.079Z,
brightmindmail-com-15e25916,mx_host,brightmindmail.com,brightmindmail.com,1,1,mail.brightmindmail.com,5.230.123.239,,2026-09-19T11:00:02.079Z,2026-09-19T11:00:02.079Z,
businessidentity-llc-a38db75e,mx_host,businessidentity.llc,businessidentity.llc,1,1,mailserver.businessidentity.llc,66.223.100.94,,2026-05-04T13:11:51.542Z,2026-09-19T00:00:02.104Z,2026-09-18T04:43:27.093Z
cc-cd-d0df9482,mx_host,cc.cd,cc.cd,1,1,email.chatgpt.org.uk.blog3.cc.cd,,,2026-06-10T00:00:01.753Z,2026-09-19T00:00:02.104Z,2026-09-14T00:00:55.372Z
clonere-net-6c8a44e5,mx_host,clonere.net,clonere.net,1,1,mail.clonere.net,172.238.199.52,,2026-05-04T13:11:51.542Z,2026-09-19T00:00:02.104Z,2026-09-18T02:51:51.815Z
enuncnmail-com-4f3c70a1,mx_host,enuncnmail.com,enuncnmail.com,1,1,mail.enuncnmail.com,5.230.123.239,,2026-09-19T11:00:02.079Z,2026-09-19T11:00:02.079Z,
