domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
avatv.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.250.147.26|142.251.127.27|172.253.152.27|192.178.158.27|192.178.211.26,2404:6800:4000:1025::1a|2404:6800:4013:813::1a|2a00:1450:4001:c21::1a|2a00:1450:4010:c22::1b|2a00:1450:4025:c01::1a,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,
bncv6.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,
btintetnet.com,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,
byconf.com,emailfake-com-12aa8573,emailfake.com,emailfake.com,91.196.52.205,,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,
ebflyai.com,ebflyai-com-efe42756,ebflyai.com,mail.ebflyai.com,138.197.229.28,,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,
enitempmail.xyz,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-08-22T03:06:21.547Z,2026-08-22T00:00:02.138Z,2026-08-22T00:00:02.138Z,2026-08-22T00:48:08.877Z
hiverun.io,emailfake-com-12aa8573,emailfake.com,emailfake.com,91.196.52.205,,2026-08-22T03:09:07.287Z,2026-08-22T00:00:02.138Z,2026-08-22T00:00:02.138Z,2026-08-22T00:48:08.940Z
ifqmzz.codes,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-08-22T03:09:47.684Z,2026-08-22T00:00:02.138Z,2026-08-22T00:00:02.138Z,2026-08-22T00:48:10.035Z
imrancumi.buzz,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-08-22T03:09:56.187Z,2026-08-22T00:00:02.138Z,2026-08-22T00:00:02.138Z,2026-08-22T00:48:10.906Z
imranmax.buzz,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-08-22T03:09:56.196Z,2026-08-22T00:00:02.138Z,2026-08-22T00:00:02.138Z,2026-08-22T00:48:11.684Z
japanesegirls.cc,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,2026-08-22T11:00:01.732Z,
jgjitffy.store,,,,,,2026-08-22T11:00:01.732Z,2026-08-22T00:00:02.138Z,2026-08-22T00:00:02.138Z,2026-08-22T00:48:11.891Z
maileduvn.us,emailfake-com-12aa8573,emailfake.com,emailfake.com,91.196.52.205,,2026-08-22T03:12:47.928Z,2026-08-22T00:00:02.138Z,2026-08-22T00:00:02.138Z,2026-08-22T00:48:12.519Z
