domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
51mail.shop,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,
chatclaude.top,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,
digidaw.qd.je,qd-je-61e81293,qd.je,mx.trashmailr.com.digidaw.qd.je,,,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,
eulerghost.com,sparkblink-org-cfc499ef,sparkblink.org,sparkblink.org,80.78.31.45,,2026-09-14T03:06:04.929Z,2026-09-14T00:00:02.520Z,2026-09-14T00:00:02.520Z,2026-09-14T00:04:12.896Z
fake.com,,,,,,,,,
ffff.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,
gardham.ru,nic-ru-b8a8c5f2,nic.ru,nomail.nic.ru,127.0.0.1,,2026-09-14T03:06:56.303Z,2026-09-14T00:00:02.520Z,2026-09-14T00:00:02.520Z,2026-09-14T00:04:12.940Z
glorzomail.com,glorzomail-com-cefead2c,glorzomail.com,mail.glorzomail.com,5.230.124.217,,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,
hoyq7.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,
ilfake.com,,,,,,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,
imagenbox.xyz,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,138.226.240.26,,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,2026-09-14T11:00:01.968Z,
jonathanupton.com,jonathanupton-com-03803348,jonathanupton.com,mail.jonathanupton.com,68.66.226.77,,2026-09-14T03:09:04.802Z,2026-09-14T00:00:02.520Z,2026-09-14T00:00:02.520Z,2026-09-14T00:04:13.298Z
ke.com,,,,,,,,,
