domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
bandbtrading.net,concentric-com-70b5d0e7,concentric.com,mx1c28.concentric.com|mx2c28.concentric.com|mx3c28.concentric.com|mx4c28.concentric.com,66.226.70.72|66.226.70.73|66.226.70.78|66.226.70.79,,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
bornhetk.cfd,,,,,,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
bvbamp12.xyz,jellyfish-systems-2b77a379,jellyfish.systems,mx1-hosting.jellyfish.systems|mx2-hosting.jellyfish.systems|mx3-hosting.jellyfish.systems,162.255.118.13|162.255.118.28|162.255.118.29,,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
gmall.cm,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-06-14T03:06:55.802Z,2026-06-14T00:00:01.883Z,2026-06-14T00:00:01.883Z,
ket.kat.skin,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
orotonmail.com,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-06-14T03:12:43.427Z,2026-06-14T00:00:01.883Z,2026-06-14T00:00:01.883Z,
pawobby.cfd,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
reestore.site,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
smail.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
tenfura.ru,,,,,,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
theodstore.com,emailowl-com-1b358d79,emailowl.com,mx1.emailowl.com|mx2.emailowl.com|mx3.emailowl.com,107.170.208.118|107.191.41.169|188.226.221.25,,2026-06-14T03:16:00.929Z,2026-06-14T00:00:01.883Z,2026-06-14T00:00:01.883Z,
wc2026bet.ru,,,,,,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
zirostore.app,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,2026-06-14T11:00:02.109Z,
