domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
banri.xyz,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
brafall.com,brafall-com-565f7482,brafall.com,dnsmx.brafall.com,107.170.226.165,,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
ccda.edu.rs,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
cust.edu.rs,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
educ.sonbecker.biz.id,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
nbit.edu.rs,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
sbeu.edu.rs,,,route1.mx.cloudflare.net|route2.mx.cloudflare.net|route3.mx.cloudflare.net,162.159.205.11|162.159.205.12|162.159.205.13|162.159.205.17|162.159.205.18|162.159.205.19|162.159.205.23|162.159.205.24|162.159.205.25,2606:4700:f5::10|2606:4700:f5::11|2606:4700:f5::12|2606:4700:f5::13|2606:4700:f5::b|2606:4700:f5::c|2606:4700:f5::d|2606:4700:f5::e|2606:4700:f5::f,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
shortweb.live,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
tinkergigi.bond,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
tsqll.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
uwasba.ac.id,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
vseindi.com,beget-com-b5170b36,beget.com,mx1.beget.com|mx2.beget.com,185.78.30.126|185.78.30.48|185.78.30.71|185.78.30.95|5.101.158.67|5.101.158.68,,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
zamok222.nl,yandex-net-59070514,yandex.net,mx.yandex.net,77.88.21.249,2a02:6b8::311,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,2026-05-31T11:00:02.206Z,
