domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
aslan.com.tr,,,,,,,,,
bluna.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.251.127.26|172.253.152.27|192.178.158.26|192.178.211.26|192.178.213.27,2404:6800:4000:1025::1a|2404:6800:4013:813::1a|2a00:1450:4001:c21::1a|2a00:1450:4010:c22::1b|2a00:1450:4025:c01::1b,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,
edshol.net,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,
gaim.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-12T03:06:05.743Z,2026-07-12T00:00:02.240Z,2026-07-12T00:00:02.240Z,2026-07-12T00:02:12.975Z
googmail.com,h-email-net-2f9bd5ed,h-email.net,mail.h-email.net,162.55.164.116|165.227.156.49|165.227.159.144|167.235.143.33|178.62.199.248|49.13.4.90|5.161.194.135|5.161.98.212|5.75.171.74|91.107.214.206,,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,
maj.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-12T03:10:05.158Z,2026-07-12T00:00:02.240Z,2026-07-12T00:00:02.240Z,2026-07-12T00:02:14.099Z
nexarsh.store,tinyhost-shop-cb436a3f,tinyhost.shop,tinyhost.shop,144.91.107.45,,2026-07-12T03:11:09.314Z,2026-07-12T00:00:02.240Z,2026-07-12T00:00:02.240Z,2026-07-12T00:02:15.601Z
nisuz.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,
sinotaship.com,,,,,,,,,
spike.lat,,,alt1.aspmx.l.google.com|alt2.aspmx.l.google.com|alt3.aspmx.l.google.com|alt4.aspmx.l.google.com|aspmx.l.google.com,142.251.127.26|172.253.152.27|192.178.158.26|192.178.211.26|192.178.213.27,2404:6800:4000:1025::1a|2404:6800:4013:813::1a|2a00:1450:4001:c21::1a|2a00:1450:4010:c22::1b|2a00:1450:4025:c01::1b,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,2026-07-12T11:00:01.522Z,
xlcsh.icu,chatgpt-org-uk-1f2f6de7,chatgpt.org.uk,email.chatgpt.org.uk,158.101.127.66,,2026-07-12T03:17:36.103Z,2026-07-12T00:00:02.240Z,2026-07-12T00:00:02.240Z,2026-07-12T00:02:16.507Z
yabndex.ru,blackhole-mx-579705ce,blackhole.mx,void.blackhole.mx,195.201.28.161|78.47.159.103|95.217.0.12,2a01:4f8:1c0c:54b0::2|2a01:4f8:1c17:4376::2|2a01:4f9:c010:2ce2::2,2026-07-12T03:17:48.464Z,2026-07-12T00:00:02.240Z,2026-07-12T00:00:02.240Z,2026-07-12T00:02:15.978Z
