domain,provider_slugs,provider_labels,mx_hosts,mx_ipv4,mx_ipv6,mx_resolved_at,first_seen_at,last_seen_at,last_enriched_at
365boxmail.name,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
365boxmail.xyz,,,,,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
365mailvn.com,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
azhsek.org,,,smtp.google.com,142.251.127.26|142.251.127.27|64.233.167.27|74.125.206.27|74.125.71.26,2a00:1450:400c:c1d::1a|2a00:1450:400c:c1d::1b|2a00:1450:400c:c1f::1a|2a00:1450:400c:c1f::1b,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
boxmail1.xyz,,,,,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
emailinbo.live,emailinbo-live-0b8b6441,emailinbo.live,mx1.emailinbo.live|mx2.emailinbo.live|mx3.emailinbo.live|mx4.emailinbo.live|mx5.emailinbo.live,46.225.248.83,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
epbraxlb.my.id,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
fbi.al,regery-net-f462e8d0,regery.net,fwd.regery.net,138.201.79.100|188.40.168.205,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
jaebd.com,jaebd-com-409bf8b4,jaebd.com,mail.jaebd.com,46.151.24.148,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
jangansharing.my.id,generator-email-27002afd,generator.email,generator.email,91.196.52.205,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
kkkjili16.ph,,,,,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
km7co.anonbox.net,anonbox-net-b4af7437,anonbox.net,anonbox.net,185.106.84.103,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
korinalinda.com,korinalinda-com-f19d064d,korinalinda.com,mail.korinalinda.com,78.46.49.6,,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,2026-05-26T11:00:01.844Z,
