slug,type,key,label,domain_count,source_domain_count,mx_hosts,mx_ipv4,mx_ipv6,first_seen_at,last_seen_at,last_enriched_at
bestecasinonorge24-com-a9f4a995,mx_host,bestecasinonorge24.com,bestecasinonorge24.com,1,1,mail.bestecasinonorge24.com,45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
carbonnotr-com-d42695a2,mx_host,carbonnotr.com,carbonnotr.com,1,1,mail.carbonnotr.com,185.48.181.109,,2026-05-04T13:11:51.542Z,2026-06-26T00:00:01.678Z,2026-06-22T02:59:15.117Z
casinoangebote24-com-095098d4,mx_host,casinoangebote24.com,casinoangebote24.com,1,1,mail.casinoangebote24.com,178.104.103.178|45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
casinogidsnl-com-37180b0e,mx_host,casinogidsnl.com,casinogidsnl.com,1,1,mail.casinogidsnl.com,45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
casinovergleichde-com-9f0f06a7,mx_host,casinovergleichde.com,casinovergleichde.com,1,1,mail.casinovergleichde.com,45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
deutschescasinoguide-com-4c3f3dbe,mx_host,deutschescasinoguide.com,deutschescasinoguide.com,1,1,mail.deutschescasinoguide.com,45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
francecasinobonus-com-bd7e9143,mx_host,francecasinobonus.com,francecasinobonus.com,1,1,mail.francecasinobonus.com,45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
goserver-host-9b52dd48,mx_host,goserver.host,goserver.host,1,1,s151.goserver.host,185.30.32.151,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
italy-mail-com-031db23f,mx_host,italy-mail.com,italy-mail.com,1,1,mx.italy-mail.com,52.18.59.124,,2026-05-04T13:11:51.542Z,2026-06-26T00:00:01.678Z,2026-06-22T07:20:07.540Z
kryptocasinotest-com-0ed5ac0e,mx_host,kryptocasinotest.com,kryptocasinotest.com,1,1,mail.kryptocasinotest.com,178.104.103.178|45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
llbzy-com-4c92f897,mx_host,llbzy.com,llbzy.com,1,1,mail.llbzy.com,219.151.177.220,,2026-05-04T13:11:51.542Z,2026-06-26T00:00:01.678Z,2026-06-22T11:46:51.829Z
norskcasinoanmeldelse-com-2c88ef75,mx_host,norskcasinoanmeldelse.com,norskcasinoanmeldelse.com,1,1,mail.norskcasinoanmeldelse.com,45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
norskcasinotest-com-9042f5ce,mx_host,norskcasinotest.com,norskcasinotest.com,1,1,mail.norskcasinotest.com,45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
pipkos-com-e0d7d6c7,mx_host,pipkos.com,pipkos.com,1,1,mail.pipkos.com,178.128.134.117,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
polysmail-com-b72e021a,mx_host,polysmail.com,polysmail.com,1,1,mail.polysmail.com,5.230.123.239,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
reminerakl-ru-1d3b696a,mx_host,reminerakl.ru,reminerakl.ru,1,1,mail.reminerakl.ru,5.230.123.239,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
spillcasino24-com-d3c0e388,mx_host,spillcasino24.com,spillcasino24.com,1,1,mail.spillcasino24.com,178.104.103.178|45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
toppnorskcasino-com-27ad5dc1,mx_host,toppnorskcasino.com,toppnorskcasino.com,1,1,mail.toppnorskcasino.com,45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
vigayu-com-53f542ee,mx_host,vigayu.com,vigayu.com,1,1,mail.vigayu.com,178.128.134.117,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
wisecasinopicks-com-44241897,mx_host,wisecasinopicks.com,wisecasinopicks.com,1,1,mail.wisecasinopicks.com,178.104.103.178|45.91.168.8,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
zemyai-com-8cc7f960,mx_host,zemyai.com,zemyai.com,1,1,mail.zemyai.com,178.128.134.117,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
ziniche-com-a14f69d9,mx_host,ziniche.com,ziniche.com,1,1,mail.ziniche.com,178.128.134.117,,2026-06-26T11:00:01.544Z,2026-06-26T11:00:01.544Z,
